1,1,Камил Хабиб: ДАЕШ и „Ан Нусра” са нов терористичен феномен,http://a-specto.bg/kamil-habib-daesh-i-nusra-sa-nov-teroristichen-fenomen/,17.5.2017 18:35,"Интервю на Десислава Пътева с Камил Хабиб, декан на факултета по политически и юридически науки в Ливанския университет в Бейрут Камил Хабиб е един от участниците в международната конференция „Религия и тероризъм”, организирана от Центъра за близкоизточни изследвания в София. Форумът се провежда от 16 до 18 май и в него участват лектори от България, Йордания, Иран, Ливан и други страни от Близкия Изток. Конференцията е под патронажа на вицепрезидента Илияна Йотова. „В началото на 21 век светът се изправи пред лицето на силен и фанатичен противник, който се превърна в основно предизвикателство за международната сигурност”, заяви Илияна Йотова при откриването на форума. „Бедността и невежеството най-често предоставят благодатна почва за радикализъм, но в същото време повечето терористи са образовани и произлизат от средната класа”, коментира тя. Според Хайел Алдауд, професор в Йорданския университет в Аман и бивш министър по религиозните въпроси, нито ислямът, нито християнството, нито юдаизмът са религии, които призовават към екстремизъм. В същото време обаче интерпретациите на религиозните текстове водят до екстремизъм. „Опасността идва оттам, че екстремистките идеи се разпространяват като епидемия, и от в такива мащаби, че наподобяват болест като чумата"", твърди проф. Алдуад. А-specto.bg разговаря с Камил Хабиб за причините за религиозния фанатизъм, геополитическите цели, финансирането на ДАЕШ и „Ан Нусра”. Господин Хабиб, темата на доклада, който представихте по време на конференцията в София, бе „Религия и насилие”. Бихте ли посочили факторите, които превръщат едно религиозно учение в идеология, основана на насилието и разрухата? В грешната интерпретация на свещените текстове ли се корени това? Опитах се да направя разлика между две неща – да бъдеш вярващ и да бъдеш прекалено религиозен. От една страна, религията, според вярващите, идва от Всемогъщия. Tя е свръхестествена и е следствие от любовта на Бога към човека. Той изпраща вестители, в това число влизат Иисус, пророкът Мохамед, за да може да приближи човешкото същество до мира, до толерантността, до искреността, свободата и справедливостта. От друга страна, религиозността е измислена от човека и се проявява в ритуалите – тя отдалечава една личност от истинската вяра. Човекът започва да следва тези ритуали, започва да игнорира другите хора. Той се превръща в човек, който смята, че притежава абсолютната истина и не е отворен към каквато и да било друга идея. Не може да приеме това, че някой поставя под въпрос неговата идея и не прави опит да разбере чуждите идеи. Този човек става етноцентричен, а етноцентризмът го води към екстремизма, фундаментализма и тероризма.  В наши дни сме свидетели на Трета световна война срещу тероризма. Светът трябва да обедини усилията си, за да се пребори с него, да го заличи от лицето на Земята. Използването на сила и военни способи не е единственият начин да се борим с тероризма. Тероризмът може да бъде преборен чрез образование, чрез по-демократични системи, чрез търсене на справедливостта и свободата, чрез уважение към човека, особено към жените. Какво имате предвид? Жените, особено в Арабския свят, се възприемат като втора ръка хора. Лично аз вярвам в равноправието между мъжете и жените. Смятам, че жените трябва да се кандидатират за президент, да бъдат избирани за депутати в парламента, да се опитват да бъдат част от управлението на страната. Давам жените като пример, но имаме и други маргинализирани групи от хора, като например хората с увреждания. Всички тези групи, които са маргинализирани в обществото, трябва да бъдат включени в системата. Борбата срещу тероризма има много измерения. Тя трябва да се случи бързо и настъпателно. Страните от целия свят трябва да обединят усилията си в тази посока. Разрушаването на Сирия и Ирак не е начинът да постигнеш някаква цел за определени страни. Не можеш да убиваш невинни хора в името на Бога в Сирия и да се опиташ да свалиш режима на цената на толкова мащабни разрушения и жертви. Какви са геополитическите цели, които отделните страни се опитват да постигнат, използвайки терористичните групировки? Кои са страните, които имат полза от това да ги държат на командно дишане?  Не бих искал да споменавам която и да било държава, но ако погледнем географията на Близкия Изток, има една страна, която се явява коридор за терористичните групи... Имате предвид Турция. Вие го казахте! Други страни финансират тероризма, плащат за оръжията... Като Саудитска Арабия? Нищо не съм казал... (Смее се) Да, и Израел. Трябва да ви кажа, че преди обявяването на независимостта на Израел през 1948 г., в Близкия Изток феномен като тероризма не съществуваше. Сега имаме нов терористичен феномен – израелската окупация на Палестина е най-висшата форма на тероризъм. Как си обяснявате зачестяването на терористичните атаки на различни места по света? Какво послание смятате, че изпращат терористите, особено със зачестилите терористични атаки в Европа? Те се борят срещу целия свят. Те вярват само в себе си, в собствената си вяра и отхвърлят другите. Дори и онези, които споделят тяхната вяра или твърдят, че го правят. Терористите отхвърлят останалите, които не се бият заедно с тях, защото смятат, че са против тях. ДАЕШ и „Ан Нусра” разрушават много сутински джамии в Сирия и Ирак, защото общността не им помага или не подкрепя тяхната кауза. ДАЕШ и „Ан Нусра” са нов терористичен феномен, тези групировки окупират територии. Това се случва за пръв път в историята. В миналото сме били свидетели на това терористични групи да отвличат самолети, да държат заложници, но в наши дни се изправяме срещу твърде опасна вълна на тероризъм. ДАЕШ и „Ан Нусра” са много богати организации, имат оръжия, дори търгуват с петрол и имат свои системи. Освен това, те учат хората на нещо, което не е записано в Корана, то е отвъд истинското учение за Исляма. За да бъде спряно разпространението на тази идеология, преди това ДАЕШ и „Ан Нусра” трябва да бъдат заличени от лицето на Земята. А какви мерки трябва да бъдат взети спрямо конфликта в Сирия? Смятате ли, че преговорите между Русия, САЩ и Иран ще доведат до мирното му разрешаване? Мисля, че конфликтът няма никаква политическа цел, освен това да разруши Сирия, като велика страна, като силна страна, както и да разруши Ирак. Няма друга цел отвъд тази. Надявам се, че преговорите ще помогнат да се стигне до прекратяването на огъня и до успокояването на ситуацията в Сирия. Както ви казах, в Сирия няма да има мир, докато ДАЕШ и „Ан Нусра” не бъдат унищожени. Но мисля, че за това ще отнеме много време. Говорим за период не по-малък от 5-10 години. Как си обяснявате, че тези терористични групи досега не са били унищожени? С това, че имат подкрепата на други страни. Онези, които Вие споменахте.  Упорито се говори, че и САЩ досега са използвали терористичните групировки за своите цели. Смятате ли, че това ще се промени с идването на администрацията на Доналд Тръмп? По време на своята предизборна кампания, господин Тръмп обвини госпожа Клинтън и Барак Обама в това, че подкрепят терористични групировки. Не искам да кажа нищо конкретно с това, просто повтарям твърденията на господин Тръмп. Президентът Тръмп поне има желание да се бори с тероризма, така че се надявам да го направи. Надявам се да разбере, че те са реалната цел. Истинската цел не е Башар Асад, истинската цел в Сирия са „Ан Нусра” и ДАЕШ."
1,1,ЧЕТИРИТЕ ТИПА ЖЕНИ СПОРЕД ИЗТОЧНИЯ КАЛЕНДАР,http://novini24online.com/jba/113526,17.5.2017 11:48,"Романтичната жена Това са жените, родени в годината на Коня, Тигъра и Кучето Кон (1990, 1978, 1966, 1954, 1942…): Барбара Стрейзънд, Елла Фитцджералд, Синди Кроуфорд, Джанет Джексън… Тигър (1998, 1986, 1974, 1962, 1950…): Агата Кристи, Мерилин Монро, Елизавета ІІ, Деми Мур, Джоди Фостър, Лейди Гага, Кейт Мос, Пенелопе Крус, Албена Денкова, Невена Коканова… Куче (1994, 1982, 1970, 1958, 1946…): Бриджит Бардо, София Лорен, Мадона, Лайза Минели, Шарън Стоун, Майка Тереза, Голда Меир, Наоми Кембъл, Клаудия Шифър… Техните мисли, техните идеали, стил на живот, поведение, маниери – всичко в тях съответства на волята и романтичната любов според техните знаци. Техният разум обаче, тяхното мислене не съответстват на този образ. Те имат студен, аналитичен ум, без излишни емоции, с присъщата му праволинейност и безкомпромисност. Често пъти те имат комплекси, но едновременно с това амбициозност и склонност към самоунищожение. var md = new MobileDetect(window.navigator.userAgent);if(md.mobile()) { Criteo.DisplayAd({„zoneid“: 676289,„async“: false}); } else { Criteo.DisplayAd({„zoneid“: 676287,„async“: false}); } И въпреки това, за тези жени можем да кажем, че са идеал за романтична красота. Запазвайки образа на своя знак, те могат да правят зашеметяващо впечатление, но нямат вътрешната сила, която би могла да поддържа този образ. Ето защо разминаването между думи и действия, план и реализация, характерно за жените, се проявява толкова ярко именно при тези три знака. Благодарение на тяхната външност и поведение никой от околните не се съмнява в силата на тяхната личност. Никой, освен те самите. Външността на тези жени винаги лъже. Сблъсквайки се с представителките на тези знаци е полезно да не се забравя за техните големи интелектуални възможности. Лайза Минели (Куче) казва: „Моята ерогенна зона – това е моят мозък. Повече от всичко на света обожавам творческия процес.“ Тези жени демонстрират най-високо интелектуално ниво във всички области и все пак липсата на силна воля твърде много затруднява реализацията на техните възможности. Те често са на границата на срив или катастрофа. Техните стремежи в съчетание с праволинейното им мислене ги тласкат напред, без да им гарантират крайния резултат. Казват, че Инеса Арманд (Куче) не умеела да пламти наполовина, била удивително целенасочена и дълбока натура. Нейната външност описвали като странна, малко нервна, лицето – асиметрично, много волево, с големи хипнотизиращи очи. Предаността им на боевите принципи, а не на волевите, издава логическото мислене на тези жени, пренебрегващи здравия смисъл. Тяхната трагедия е в противоречието между целите и начините на реализация на тези цели. Тези жени често стават символи на епохата: Мерилин Монро (Тигър), Любов Орлова (Тигър), Мадона (Куче). Но само те знаят колко е трудно на един символ да живее сред хората. Успехът им обикновено е голям, към това се добавя и активната настъпателна позиция в любовта. Не всеки мъж успява да следва толкова бързомислещи и променящи се романтични създания. Не всеки мъж отговаря на онези изисквания, които предявяват жените от тези знаци към тях. Само когато мъжът е зает с нещо наистина важно, когато е изключителна личност, само тогава се проявява призванието на тези жени да бъдат съратници, да живеят с работата на мъжа, да му остават верни докрай, и ако е нужно, да продължат неговото дело. Тези жени са създадени за семейство, за майчинство и никога няма да избират между кариера и семейство. За тези жени е много важно да се чувстват обичани и уважавани. В противен случай те реагират не с женски сълзи и слабост, а с твърди бойни действия. За едни мъже такава спътница е подарък от съдбата, за други – недостъпен връх.   Силната жена Това са жените, родени в годината на Петела, Змията, Бика Петел (1993, 1981, 1969, 1957…): Мишел Пфайфър, Прешъс Уилсън, Мелани Грифит, Йоко Оно, Присцила Пресли, Щефи Граф, Глория Естефан, Катрин Зита-Джоунс, Жужа Полгар, Ани Салич, Кейт Бланшет, Блага Димитрова, … Змия (1999, 1987, 1977, 1965, 1953, 1941…): Ким Бейсинджър, Грета Гарбо, Жаклин Онасис, Брук Шийлдс, Одри Хепбърн, Опра Уинфри, кралица Елизабет ІІ, Грейс Кели, Фей Дънауей, Стефка Костадинова, Валя Балканска, Лили Игнатова… Бик (Бивол) (1985, 1973, 1961, 1949, 1937…): Мерил Стрийп, Мадлин Олбрайт, Принцеса Даяна, Маргарет Тачер, Джейн Фонда, Барбара Буш, Моника Селеш… Притежават висшата форма на волята – волята на разума. Разбира се, не всички жени успяват да реализират изцяло тази воля. Пречка се явява външният им образ, липсата на новаторство. И все пак, ако се появи възможност, то жените от тези знаци не я изпускат. Силата на тяхната политика, силата на тяхното управление е, че не се страхуват от конкуренция нито в женския, нито в мъжкия свят. Кой от мъжете е в състояние да се конкурира с кралици като Маргарита Датска (Змия), Елизабет I Тюдор (Змия), с императриците Елисавета Петровна (Бик), Екатерина II (Петел)? На жените от тези знаци е трудно да направят политическа кариера, пречи им тяхната раздвоеност, пречи им воинстващият език, установените обществени стереотипи. Но ако обстоятелствата са на тяхна страна, както са помогнали на Индира Ганди (Змия), на Маргарет Тачър (Бик), то всички стереотипи рухват. Тези жени управляват много по-силно от повечето политици – мъже. Маргарет Тачър казва: „В политиката, ако искаш нещо да бъде казано, потърси мъж. Ако искаш да бъде направено, потърси жена.“ За историците е мъчително да признаят силата на тяхното управление. Руши се митът за безволието на жените. Историците не могат да повярват, че необузданата любовна стихия може да съседства с трезв ум, с твърда воля. Към семейството си тези жени се отнасят също както към обществото. Те се стремят да ръководят социалната клетка на обществото, те чувстват огромна отговорност за нея. Тук пак възниква противоречие с общоприетите норми. Ще се съгласи ли мъжът с второстепенната роля? За да утвърди своето лидерство в ситуацията, жената трябва да бъде голям дипломат, но къде да скрие тогава своята праволинейност, напористост, безкомпромисност? Ясно е, че проблемите са достатъчно много. Представителките на тази тройка знаци подобно на жените от знаците Кон, Тигър и Куче повдигат толкова високо летвата, че не всеки мъж е готов и иска да я прескочи. Разликата е в това, че тези жени не очакват любов, а обичат самите те. Когато при тях дойде романтичната любов, тук те са готови да не забелязват много неща в своя спътник, да му прощават много. Спътник на разумната воля винаги е романтичната любов. Именно любовта е едновременно и ахилесова пета, и източник на вдъхновение за тези жени. Тези жени може би са единствените представителки на слабия пол, които искат да съединят две неща – да създадат здраво семейство и да бъдат щастливи майки, но и да постигнат големи успехи в деловата кариера. Много от тях постигат поставените цели, други се мятат от едната крайност в другата. Ако един мъж има нужда от такъв „жив огън“, тогава нека го вземе.   Обаятелната и привлекателна жена Това са жените, родени в годината на Плъх, Маймуната, Дракона Плъх (1996, 1984, 1972, 1960, 1948, 1936…): Урсула Андрес, Шърли Беси, Оливия Нютън-Джонс, Настася Кински… Маймуна (1992, 1980,1968, 1956, 1944, 1932…): Жаклин Бисет, Елизабет Тейлър, Дайяна Рос, Елеонор Рузвелт… Дракон (1988, 1976, 1964, 1952, 1940…): Марлен Дитрих, Шърли Темпъл, Жана д’Аркт… Това са приказни жени, олицетворение на женската красота, изящество, финес и слабост. Те създават впечатление за въздушни същества, които нямат нищо общо с грешната ни земя. С целия си вид те напомнят на мъжете, че на земята съществува любов и красота. Образът на тези жени това е обръзът на любовта, която е много по-близо до лудостта, отколкото до живота, много по-близо до нощта, отколкото до деня. Те омагьосват мъжете със своята приобщеност към тайнствата на любовта. Именно тези жени са способни да преодолеят бариерите на разума, чрез които се защитава мъжът. Но образът, който носят тези жени, както и при всички останали жени, не съвпада с тяхното реално съдържание. Красотата им е доста хладна и затова любовният образ няма сексуално продължение. Покоряването на мъжете става съвсем не заради онова, за което си мислят представтелите на силния пол. След вечерята идва време за „дивана“ – страстни целувки, довеждащи до трескаво състояние, любовни признания, клетви, а след това… А след това – край. Жените от тези знаци намират по-голямо удоволствие в платоническата любов. В семейния живот тези жени продължават своята линия – стремят се към красота, благополучие и спокойствие. Често пъти проявяват влечение към светски живот, към изобилие от скъпи и красиви вещи. Романите, които те пишат са романи за любовта, за фантастичното и непостижимо чувство, но са написани с истински език, на висок стил и доста реалистично. Жените от тези знаци са създадени за поетична любов и преклонение. Въпреки това, те притежават здрав разум. Трезвата мисъл никога не ги напуска. Те имат нужда от материално благополучие и спокойствие. Като всеки реалист, те се вълнуват повече от своето здраве, от здравето на близките си, от ежедневния живот. Ако не получат това спокойствие, те са способни на непредсказуеми гневни изблици, а липсата на определеност във всекидневния живот може да свърши трагично както за скулпторката Камий Клодел (Плъх). Бидейки олицетворение на женската слабост и незащитеност, тези жени по женски преодоляват всички трудности – чрез капризи, сълзи, истерика, т.е много емоционално. Те пропускат през себе си всичко, оттук идва тяхното познаване на хората, познанието за истината на живота. Добри ли са за брак тези жени? Да, безусловно. При това обаче не бива да се забравят техните особености. Може би в нашия сив и нервен живот те по-трудно изграждат семейното благополучие… Впрочем, тези жени като правило не остават без средства за съществуване.   Независимата жена Това са жените, родени в годината на Глигана, Котката, Козата Глиган (1995, 1983, 1971, 1959…): Хилари Клинтън, Ема Томсън, Ванга… Котка (Заек) (1987, 1975, 1963, 1951…): кралица Виктория, Джейн Сеймур, Уитни Хюстън, Лили Иванова, Кристина Онасис, Елена Рьорих, Джина Лолобриджида, Илиана Раева… Коза (Овца) (1991, 1979, 1967, 1955, 1943…): Катрин Деньов, Памела Андерсън… Външно те са спокойни и невъзмутими. Крият в себе си мистично мислене, притежават омагьосваща сила и власт над мъжете. Имат трезв поглед върху живота, но когато дойде време да се действа, се проявяват техните специфични наклонности – те доверяват повече на сънищата и предназнаменованията, отколкото на реалността. Пък и реалният живот ги занимава повече в своите крайни проявления, отколкото в спокойното си течение. Вътрешната свобода не позволява на тези жени да се примирят с посредствеността, с делничността на живота, с неговите стереотипи и зависимост от някого или нещо. Такива жени отстояват своята независимост във всяка ситуация, каквото и да им коства това. Освен воля, те притежават и още нещо – сексуална проницателност, позволяваща им да разбират мъжката психология. Бракът обаче в обичайния смисъл на тази дума не е самоцел за тях. Те лесно могат да минат без него. От друга страна, именно те са способни да поддържат чувствата свежи, способни са на най-голямото в брака – на идеалната хармония във всички сфери – духовна, сексуална и материална.svetovnizagadki.com Източник: lifebg.net"
1,1,Арт - Людмила Ким почита премиера за Ванга,http://paper.standartnews.com/bg/article.php?article=282476,16.5.2017 21:36,"Людмила Ким, най-популярната руска лечителка и доктор на химическите науки, идва за премиерата на руско-българския документален филм ""Реквием за Ванга"" на Стилиян Иванов. Една от най-близките приятелки на родната пророчица ще бъде утре от 19 часа на събитието в Голямата зала на Руския културен център на ""Шипка"" 34.  Неслучайно премиерата е под егидата на фондация ""Ванга"" - Ким е дългогодишен неин член и десетилетия наред подпомага и популяризира дейността й. По изрично настояване на Людмила входът е безплатен -  за да не се комерсиализира проекта.Освен биографична информация лентата включва и практически съвети за лечение на различни заболявания - чрез билки, гимнастика и т.н. Людмила е убедена, че болестите са следствие на неправилно хранене, липса на движение, мрачни мисли и безверие. Ким казва: ""Истинският лекар е Бог, независимо как го наричаме: Светлина, Енергия, Сила... Той помага!""През септември ще бъде готов поредният документален филм на Стилиян Иванов за здравословния живот и хранене по системата на Лидия Ковачева. Този път д-р Ваня Емилова и екипът й представят природните методи за лечение на репродуктивните проблеми при мъжете и жените. А само преди дни Стилиян Иванов, подпомогнат за поредна година от мецената Гергана Ташкова, започна снимките на филм за мистицизма на Изтока и влиянието му върху езотеричните и явни духовни учения на Европа. Лентата ще проследи пътя на суфизма от Иран през Турция и Хърватска до Италия, Испания и Франция."
3,3,Истина или не ! Истина ли е дали Бойко е гей или пусни СМС за гей парада,http://fakenews.bg/Истина-или-не-Истина-ли-е-дали-Бойко-е-г/,16.5.2017 19:40,"Истина или не ! Истина ли е дали Бойко е гей или пусни СМС за гей парада Смях! Събират пари с есемеси за гей парада в СофияПари чрез есемеси събират организаторите на гей парада в София. Домакините на София Прайд 2017 се обръщат с призив към хората, които се чувстват съпричастни към каузата за равноправие, да помогнат за финансовото обезпечаване на планираните събития и така да даде своя принос, предаде Пик.Тази година шествието ще започне в 18 ч от Паметника на Съветската армия, а маршрутът предстои да бъде уточнен със Столичната община.Всеки може да дари 1 лев чрез кратко съобщение в новата DMS кампания. “София Прайд се организира изцяло от доброволчески комитет и целият бюджет се набира чрез дарения – на организации и на отделни граждани. Имаме нужда да покрием разходите за техника, комуникационни материали, охрана и административни такси. Надяваме се, че чрез DMS кампанията ще успеем да съберем средства за тези нужди”, заяви Радослав Стоянов от комитета на София Прайд.Дарения могат да се правят и на фейсбук страницата на София Прайд. Десетото мирно шествие на лесбийки, гей мъже, бисексуални, трансджендър и интерсекс хора (ЛГБТИ) и техните близки и приятели ще се проведе на 10 юни в столицата. Източник: sosnovini.bgЗа силната дружба между мъжете сме чели в изворите на Илиада и дори знаем какво е било влиянието на Орфей както и на силната връзка на някои от елинските воини, а такъв вид дружба е имало и в легионите на Римляните от всички епохи ! Такава връзка има и сега и най-странното е, че по принцип по природа Гейовете не могат да раждат деца, а броят им се увеличава ! Спомняме си и „АФЕРАТА В СИМИТЛИ” и после Самият Бойку Борисоф колко напоително обясняваше, че видите ли те в правителството често имали поводи за празнуване и на тези събирания често изпадали в близости и така и нали се сещате ! До колко Евроатлантическите ценности са налагат от Брюксел ние не знаем, но тези ценности са от преди Европа да е съществувала, макар тази Европа да е олицетворявана като девойка на гърба на Бик, а днес може би на гърба на Бикът трябва да е някой политик, но както и да е ! Ние  от  fakenews.bg няма да пренаписваме историята нито да даваме квалификации дали Бойку е гей или педер@с, или е хетеро, защото това е негов личен избор ! Тази Демокрация, която много ни отне ни донесе и друго и доста политици са изпълнени с щастие в този смисъл на тълкования !Гей не е обидна дума, а обидно е да те наричат педер@ас ! Този епитет съществува в жаргона на улицата като обида като често се използва като спонтанен изблик не и във варианта на някой политици де ! Сега дали Бойку Борйсов е Гей или педер@с, или просто както пише на лозунга „ако не сме Гей, не значи, че сме хетеро“ и в крайна сметка всеки избира какъв да бъде ! Въпросът е на чест и достойнство, на смелост дори да го заявиш и да не те е срам да кажеш „аз съм Гей или не“! От всички тези приказки какво е общото с Гей парада и Борйсов, ами става дума за СМС-и и всички знаем, че страната ни се управлява със СМС-и, но остана да стане ясно дали се управлява и от Гейове или педер@си ! Истина или не Вйолен Сйдеров наричаше Бойку Борйсоф курв@, а не гей, а съдът после се произнесе, че Сидеров е Душевен Педер@с ВИЖ ПОВЕЧЕ ТУК ! Важното е в паралелната държава СМС-са да управлява !В крайна сметка Ванга е казала „не важно какъв човек си, важно е добър човек да си“, а дали Бойку ще прати СМС в подкрепа на Гей парад ще стане ясно по това как ще се отнесат с тези, които са против този парад ! Сега от БХК се докажете и с по един СМС се отчетете ! Дето се казва това е измислена история, но един султан е казал „чехли много, но всеки знае себе си най-добре“! Сайтът не носи отговорност за коментарите, който се публикуват от нашите читатели !"
1,1,"Видеото на Чарли Чаплин, в което няма да се смеете!",http://blife.eu/видеото-чарли-чаплин-което-няма-да/,16.5.2017 13:41,"Свикнали сме Чарли Чаплин да ни разсмива, да хвърля в неописуем екстаз, но този път ще Ви отведе в дебрите на яростта !Великия Чаплин, казва това преди около 80 години! Аз, не виждам промяна или разлика, за времето от тогава до сега. Извода е :Да живей, човешката глупост и простотия! Човечеството не подлежи на възпитание, култура и вразумяване! Алчност, арогантност и диващина, са нашите приоритети!Дойде ред и Франция, да бъде унищожена! С избирането на Еманюел Макрон, френския народ тотално ще загуби своята свобода. Ще имат нови заеми, за овладяване на бежанската криза. После нови реформи и съкращения, за връщане на заемите. Влошаване на социалната и здравна система. Толерантност, към новодошлите нашественици и мачкане, на основополагащата нация.Това са условията и правилата, на (МВФ) Международния валутен фонд и Световната банка.Но това си го имаме и у нас. Всички ВИЕ, го усещате като ежедневно ви смъкват и последната кожа от гърба. Всеки ден измират все по млади синове и дъщери на Родината, защото имало реформи в здравеопазването. Истината е ,че парите ни са пренасочени към тези пиявици и те дебелеят на гърба на вашата мъка. Почти няма непочернено семейство. И всичко това заради шепа депутати, предатели служещи на световния финансов елит.И ако френския народ е обречен на гибел, тук нещата стоя по много по различен начин. Изстрадалия ни народ винаги е бил мачкан, от системата и репресивните апарати. На него винаги му се е налагало, да оцелява в неблагоприятни условия. И това ще ни спаси. Ако един западняк е зависим, от системата и статуквото,защото то му осигурява насъщния, то нашата система винаги ни е взимала залъка от устата, от празния стомах на децата ни. Българина отдавна не се съобразява със системата, защото само така има шанс да оцелее.Естествено ,че един ден и на нас ще ни писне, с това ново съвременно робство и ще се изпълнят предсказанията на Ванга и Севрюкова. А освобождението на Европа, ще започне от малката и непокорна България, която успя да оцелее и унищожи няколко империи.Бог да прости френския народ! Ние от Blife.eu можем само да Ви кажем, че истинските стени ги изграждаме ние помежду си, че оковите сами си ги налагаме, че сме станали прекалено комерсиални потребители и злото ни поглъща ! В свят изпълнен с природни дарове ние се изяждаме един друг като вълци се хапим, но и във вълците има повече добрина към близките и потомъкът си и във вълците има повече от онова на което казваме човещина !Сега след като имате Борисов 3 – новият стар диктатор наведете глави и приемете оковите на своето робство, на децата си и на своите родители в немилост ! Не очаквайте добро, не очаквайте милост от един диктатор с надпис на предизборният си плакат „Без компромис“, защото Вашите компромиси позволиха това да се случи, но властта не би направила компромис с Вас, този лукс е прекалено скъп за тях ! Затова е време да се пробудите от робската омая, време е да прозрете, че властта не им е бащиния, властта им е дадена от теб, мен, тия и ония ! Време е властта да се върне на народа, време е за свобода ! Ние от Blife.eu публикуваме Фейсбук съдържание на основание т. 2.4 от Statement of Rights and Responsibilities на Фейсбук: ”Когато публикуваш съдържание или информация, използвайки настройката “публично”, това означава, че позволяваш на всеки, включително и на лица извън Фейсбук, достъпа до и употребата на тази информация, както и да я свързват с теб (например с твоето име и профилна снимка). Екипът на Blife.eu Ви благодари за доверието с молба към Вас споделяйте публикациите ни истината има право да бъде чута.Благодарим Ви! Сайта не носи отговорност за написаните коментари"
